video,169,6,5,169,0,0,0,0,0
video,473,9,9,473,0,0,0,0,0
video,58,2,4,58,0,0,0,0,0
video,164,4,9,164,0,0,0,0,0
video,614,24,21,614,0,0,0,0,0
video,211,2,4,211,0,0,0,0,0
video,129,9,3,129,0,0,0,0,0
video,155,5,9,155,0,0,0,0,0
video,438,14,19,438,0,0,0,0,0
video,304,20,24,304,0,0,0,0,0
video,116,2,10,116,0,0,0,0,0
video,135,1,2,135,0,0,0,0,0
photo,115,9,0,115,0,0,0,0,0
photo,128,3,0,128,0,0,0,0,0
photo,128,3,0,128,0,0,0,0,0
photo,55,4,4,55,0,0,0,0,0
photo,109,1,0,109,0,0,0,0,0
photo,58,0,0,58,0,0,0,0,0
photo,83,0,0,83,0,0,0,0,0
photo,164,6,0,164,0,0,0,0,0
video,210,9,0,210,0,0,0,0,0
video,133,17,5,133,0,0,0,0,0
video,91,6,6,91,0,0,0,0,0
video,226,13,0,226,0,0,0,0,0
video,50,3,0,50,0,0,0,0,0
video,243,0,0,243,0,0,0,0,0
video,113,15,0,113,0,0,0,0,0
video,243,5,5,243,0,0,0,0,0
video,141,1,1,141,0,0,0,0,0
video,130,0,5,130,0,0,0,0,0
video,65,2,4,65,0,0,0,0,0
photo,3,3,0,3,0,0,0,0,0
photo,75,3,0,75,0,0,0,0,0
video,45,0,1,45,0,0,0,0,0
video,177,14,4,177,0,0,0,0,0
photo,45,1,0,45,0,0,0,0,0
photo,93,8,0,93,0,0,0,0,0
video,73,0,2,73,0,0,0,0,0
photo,82,5,0,82,0,0,0,0,0
video,89,17,1,89,0,0,0,0,0
video,52,5,3,52,0,0,0,0,0
video,52,5,3,52,0,0,0,0,0
photo,32,1,0,32,0,0,0,0,0
photo,140,18,0,140,0,0,0,0,0
photo,113,5,0,113,0,0,0,0,0
video,1201,86,3,1201,0,0,0,0,0
video,1145,22,4,1145,0,0,0,0,0
video,107,5,5,107,0,0,0,0,0
photo,27,5,0,27,0,0,0,0,0
photo,101,9,0,101,0,0,0,0,0
video,160,8,3,160,0,0,0,0,0
video,197,20,2,197,0,0,0,0,0
photo,70,3,0,70,0,0,0,0,0
video,88,11,1,88,0,0,0,0,0
photo,22,1,0,22,0,0,0,0,0
video,265,5,0,265,0,0,0,0,0
photo,73,4,7,73,0,0,0,0,0
photo,211,2,0,211,0,0,0,0,0
video,165,9,0,165,0,0,0,0,0
video,190,6,1,190,0,0,0,0,0
video,83,1,0,83,0,0,0,0,0
photo,51,1,0,51,0,0,0,0,0
video,386,15,14,386,0,0,0,0,0
video,135,14,0,135,0,0,0,0,0
video,273,35,2,273,0,0,0,0,0
video,87,25,4,87,0,0,0,0,0
video,240,30,2,240,0,0,0,0,0
photo,47,1,0,47,0,0,0,0,0
video,23,7,16,23,0,0,0,0,0
photo,84,4,0,84,0,0,0,0,0
photo,18,0,0,18,0,0,0,0,0
photo,59,5,0,59,0,0,0,0,0
photo,44,0,0,44,0,0,0,0,0
photo,28,0,0,28,0,0,0,0,0
photo,30,1,0,30,0,0,0,0,0
photo,39,2,0,39,0,0,0,0,0
photo,17,0,1,17,0,0,0,0,0
photo,74,15,1,74,0,0,0,0,0
photo,68,6,0,68,0,0,0,0,0
photo,65,2,10,65,0,0,0,0,0
photo,52,2,0,52,0,0,0,0,0
photo,78,8,0,78,0,0,0,0,0
photo,28,3,0,28,0,0,0,0,0
photo,63,5,0,63,0,0,0,0,0
photo,19,24,0,19,0,0,0,0,0
photo,21,22,0,21,0,0,0,0,0
photo,77,12,0,77,0,0,0,0,0
video,137,3,1,137,0,0,0,0,0
photo,537,16,1,537,0,0,0,0,0
photo,57,5,1,57,0,0,0,0,0
video,144,11,0,144,0,0,0,0,0
photo,13,1,0,13,0,0,0,0,0
photo,10,0,0,10,0,0,0,0,0
video,108,5,0,108,0,0,0,0,0
photo,49,0,0,49,0,0,0,0,0
photo,1,0,0,1,0,0,0,0,0
photo,29,1,0,29,0,0,0,0,0
photo,24,2,2,24,0,0,0,0,0
photo,156,17,0,156,0,0,0,0,0
photo,56,1,0,56,0,0,0,0,0
photo,34,1,0,34,0,0,0,0,0
photo,16,1,0,16,0,0,0,0,0
photo,25,1,0,25,0,0,0,0,0
photo,38,4,1,38,0,0,0,0,0
photo,45,5,0,45,0,0,0,0,0
photo,74,2,0,74,0,0,0,0,0
photo,8,0,0,8,0,0,0,0,0
photo,2,0,0,2,0,0,0,0,0
photo,131,8,0,131,0,0,0,0,0
photo,32,3,0,32,0,0,0,0,0
photo,14,1,1,14,0,0,0,0,0
photo,90,10,4,90,0,0,0,0,0
photo,122,2,0,122,0,0,0,0,0
photo,5,0,0,5,0,0,0,0,0
photo,97,5,1,97,0,0,0,0,0
photo,31,1,0,31,0,0,0,0,0
photo,80,4,0,80,0,0,0,0,0
photo,51,1,1,51,0,0,0,0,0
photo,38,0,0,38,0,0,0,0,0
photo,102,5,0,102,0,0,0,0,0
photo,92,10,1,92,0,0,0,0,0
photo,54,4,0,54,0,0,0,0,0
photo,44,4,0,44,0,0,0,0,0
photo,78,5,1,78,0,0,0,0,0
photo,66,10,1,66,0,0,0,0,0
photo,54,6,2,54,0,0,0,0,0
photo,25,0,0,25,0,0,0,0,0
photo,74,5,1,74,0,0,0,0,0
photo,79,7,1,79,0,0,0,0,0
photo,104,3,1,104,0,0,0,0,0
photo,38,7,0,38,0,0,0,0,0
photo,17,6,0,17,0,0,0,0,0
photo,75,8,0,75,0,0,0,0,0
photo,52,3,0,52,0,0,0,0,0
photo,38,0,5,38,0,0,0,0,0
photo,58,5,0,58,0,0,0,0,0
photo,12,1,2,12,0,0,0,0,0
photo,4,0,2,4,0,0,0,0,0
photo,28,4,0,28,0,0,0,0,0
photo,4,0,1,4,0,0,0,0,0
photo,51,0,0,51,0,0,0,0,0
photo,18,1,0,18,0,0,0,0,0
photo,45,0,0,45,0,0,0,0,0
photo,14,0,0,14,0,0,0,0,0
photo,54,1,0,54,0,0,0,0,0
photo,65,4,0,65,0,0,0,0,0
photo,73,0,0,73,0,0,0,0,0
photo,43,3,0,43,0,0,0,0,0
photo,28,4,1,28,0,0,0,0,0
photo,22,1,0,22,0,0,0,0,0
photo,39,3,0,39,0,0,0,0,0
photo,62,8,0,62,0,0,0,0,0
photo,20,2,0,20,0,0,0,0,0
photo,17,0,0,17,0,0,0,0,0
photo,49,7,0,49,0,0,0,0,0
photo,62,7,0,62,0,0,0,0,0
photo,43,2,0,43,0,0,0,0,0
photo,30,1,0,30,0,0,0,0,0
photo,28,0,0,28,0,0,0,0,0
photo,49,2,2,49,0,0,0,0,0
photo,67,6,0,67,0,0,0,0,0
photo,20,1,0,20,0,0,0,0,0
photo,81,5,0,81,0,0,0,0,0
photo,58,6,1,58,0,0,0,0,0
photo,13,5,0,13,0,0,0,0,0
photo,47,0,0,47,0,0,0,0,0
photo,7,0,2,7,0,0,0,0,0
photo,62,2,1,62,0,0,0,0,0
photo,84,6,0,84,0,0,0,0,0
photo,23,2,0,23,0,0,0,0,0
photo,19,4,0,19,0,0,0,0,0
photo,13,0,1,13,0,0,0,0,0
photo,8,1,1,8,0,0,0,0,0
photo,35,1,0,35,0,0,0,0,0
photo,37,0,0,37,0,0,0,0,0
photo,73,10,0,73,0,0,0,0,0
photo,114,9,0,114,0,0,0,0,0
photo,69,6,0,69,0,0,0,0,0
photo,43,0,0,43,0,0,0,0,0
photo,106,3,0,106,0,0,0,0,0
photo,69,2,0,69,0,0,0,0,0
photo,65,2,0,65,0,0,0,0,0
photo,52,0,0,52,0,0,0,0,0
photo,79,1,0,79,0,0,0,0,0
photo,49,1,0,49,0,0,0,0,0
photo,31,0,0,31,0,0,0,0,0
photo,7,0,2,7,0,0,0,0,0
photo,6,0,2,6,0,0,0,0,0
photo,7,0,0,7,0,0,0,0,0
photo,5,1,1,5,0,0,0,0,0
photo,18,1,0,18,0,0,0,0,0
photo,32,0,7,32,0,0,0,0,0
photo,33,1,0,33,0,0,0,0,0
photo,97,0,0,97,0,0,0,0,0
photo,102,16,0,102,0,0,0,0,0
photo,38,10,0,38,0,0,0,0,0
photo,16,2,0,16,0,0,0,0,0
photo,3,1,2,3,0,0,0,0,0
photo,27,0,5,27,0,0,0,0,0
photo,78,4,35,78,0,0,0,0,0
photo,29,0,0,29,0,0,0,0,0
photo,66,9,0,66,0,0,0,0,0
photo,78,16,0,78,0,0,0,0,0
photo,57,9,1,57,0,0,0,0,0
photo,19,4,0,19,0,0,0,0,0
photo,82,14,0,82,0,0,0,0,0
photo,5,4,1,5,0,0,0,0,0
photo,52,5,0,52,0,0,0,0,0
photo,45,14,0,45,0,0,0,0,0
status,41,19,11,41,0,0,0,0,0
photo,55,10,0,55,0,0,0,0,0
photo,40,1,0,40,0,0,0,0,0
photo,48,4,0,48,0,0,0,0,0
photo,53,7,0,53,0,0,0,0,0
photo,5,0,0,5,0,0,0,0,0
photo,0,0,0,0,0,0,0,0,0
photo,74,6,0,74,0,0,0,0,0
photo,7,1,2,7,0,0,0,0,0
photo,96,214,0,96,0,0,0,0,0
photo,43,2,0,43,0,0,0,0,0
photo,13,3,0,13,0,0,0,0,0
photo,28,3,0,28,0,0,0,0,0
photo,34,0,1,34,0,0,0,0,0
photo,83,1,0,83,0,0,0,0,0
photo,7,0,0,7,0,0,0,0,0
photo,34,0,0,34,0,0,0,0,0
photo,97,3,0,97,0,0,0,0,0
photo,24,4,0,24,0,0,0,0,0
photo,106,18,0,106,0,0,0,0,0
photo,131,4,0,131,0,0,0,0,0
photo,132,7,0,132,0,0,0,0,0
photo,79,5,0,79,0,0,0,0,0
photo,71,2,7,71,0,0,0,0,0
photo,55,8,5,55,0,0,0,0,0
photo,51,9,0,51,0,0,0,0,0
photo,46,3,1,46,0,0,0,0,0
photo,5,2,2,5,0,0,0,0,0
photo,52,5,0,52,0,0,0,0,0
photo,18,0,0,18,0,0,0,0,0
photo,207,13,0,207,0,0,0,0,0
photo,105,5,0,105,0,0,0,0,0
photo,30,0,0,30,0,0,0,0,0
photo,32,0,0,32,0,0,0,0,0
photo,44,10,0,44,0,0,0,0,0
photo,100,28,1,100,0,0,0,0,0
photo,58,4,0,58,0,0,0,0,0
photo,22,1,0,22,0,0,0,0,0
photo,26,0,0,26,0,0,0,0,0
photo,45,4,0,45,0,0,0,0,0
photo,21,0,0,21,0,0,0,0,0
photo,75,15,0,75,0,0,0,0,0
photo,21,0,1,21,0,0,0,0,0
photo,72,23,0,72,0,0,0,0,0
photo,50,1,0,50,0,0,0,0,0
photo,26,6,0,26,0,0,0,0,0
photo,46,9,0,46,0,0,0,0,0
photo,80,7,0,80,0,0,0,0,0
photo,41,11,0,41,0,0,0,0,0
photo,69,6,0,69,0,0,0,0,0
photo,3,2,2,3,0,0,0,0,0
photo,21,4,0,21,0,0,0,0,0
photo,64,1,0,64,0,0,0,0,0
photo,60,19,0,60,0,0,0,0,0
photo,25,3,0,25,0,0,0,0,0
photo,48,17,0,48,0,0,0,0,0
photo,45,4,0,45,0,0,0,0,0
photo,2,0,1,2,0,0,0,0,0
photo,7,0,1,7,0,0,0,0,0
photo,61,13,0,61,0,0,0,0,0
photo,16,9,0,16,0,0,0,0,0
photo,27,3,0,27,0,0,0,0,0
photo,42,16,11,42,0,0,0,0,0
photo,65,0,0,65,0,0,0,0,0
photo,44,4,0,44,0,0,0,0,0
photo,55,12,0,55,0,0,0,0,0
photo,59,7,0,59,0,0,0,0,0
photo,51,6,0,51,0,0,0,0,0
photo,41,1,0,41,0,0,0,0,0
photo,12,5,0,12,0,0,0,0,0
photo,57,7,0,57,0,0,0,0,0
photo,55,7,0,55,0,0,0,0,0
photo,76,4,0,76,0,0,0,0,0
photo,103,14,0,103,0,0,0,0,0
photo,46,2,0,46,0,0,0,0,0
photo,74,14,0,74,0,0,0,0,0
photo,25,0,0,25,0,0,0,0,0
photo,34,0,0,34,0,0,0,0,0
photo,50,1,0,50,0,0,0,0,0
photo,47,0,0,47,0,0,0,0,0
photo,64,2,0,64,0,0,0,0,0
photo,40,1,0,40,0,0,0,0,0
photo,58,1,0,58,0,0,0,0,0
photo,67,3,0,67,0,0,0,0,0
photo,50,3,0,50,0,0,0,0,0
photo,53,1,0,53,0,0,0,0,0
photo,67,8,0,67,0,0,0,0,0
photo,90,12,0,90,0,0,0,0,0
photo,60,2,0,60,0,0,0,0,0
photo,30,8,0,30,0,0,0,0,0
photo,52,10,0,52,0,0,0,0,0
photo,5,0,0,5,0,0,0,0,0
photo,56,14,0,56,0,0,0,0,0
photo,26,2,0,26,0,0,0,0,0
photo,71,11,0,71,0,0,0,0,0
photo,53,4,0,53,0,0,0,0,0
photo,35,2,0,35,0,0,0,0,0
photo,31,2,0,31,0,0,0,0,0
photo,45,0,0,45,0,0,0,0,0
photo,20,1,0,20,0,0,0,0,0
photo,3,2,2,3,0,0,0,0,0
photo,48,0,0,48,0,0,0,0,0
photo,18,0,0,18,0,0,0,0,0
photo,56,10,0,56,0,0,0,0,0
photo,64,2,1,64,0,0,0,0,0
photo,63,0,0,63,0,0,0,0,0
photo,40,9,2,40,0,0,0,0,0
photo,92,1,0,92,0,0,0,0,0
photo,53,0,0,53,0,0,0,0,0
photo,33,0,0,33,0,0,0,0,0
photo,84,6,0,84,0,0,0,0,0
photo,87,11,0,87,0,0,0,0,0
photo,26,0,0,26,0,0,0,0,0
photo,22,0,0,22,0,0,0,0,0
photo,78,0,5,78,0,0,0,0,0
photo,67,6,7,67,0,0,0,0,0
photo,26,1,0,26,0,0,0,0,0
photo,14,0,0,14,0,0,0,0,0
photo,18,0,0,18,0,0,0,0,0
photo,24,0,0,24,0,0,0,0,0
photo,27,0,0,27,0,0,0,0,0
photo,30,11,0,30,0,0,0,0,0
photo,34,4,0,34,0,0,0,0,0
photo,26,1,1,26,0,0,0,0,0
photo,38,4,0,38,0,0,0,0,0
photo,55,5,0,55,0,0,0,0,0
photo,80,9,0,80,0,0,0,0,0
photo,33,3,0,33,0,0,0,0,0
photo,44,10,0,44,0,0,0,0,0
photo,41,7,0,41,0,0,0,0,0
photo,30,3,0,30,0,0,0,0,0
photo,34,0,0,34,0,0,0,0,0
photo,30,0,0,30,0,0,0,0,0
photo,38,9,0,38,0,0,0,0,0
photo,24,4,1,24,0,0,0,0,0
photo,37,2,0,37,0,0,0,0,0
photo,18,3,0,18,0,0,0,0,0
photo,55,15,0,55,0,0,0,0,0
photo,54,3,0,54,0,0,0,0,0
photo,67,11,0,67,0,0,0,0,0
photo,94,18,0,94,0,0,0,0,0
photo,41,2,0,41,0,0,0,0,0
photo,36,2,0,36,0,0,0,0,0
photo,65,3,1,65,0,0,0,0,0
photo,90,6,0,90,0,0,0,0,0
photo,42,2,0,42,0,0,0,0,0
photo,48,4,0,48,0,0,0,0,0
photo,45,10,0,45,0,0,0,0,0
photo,47,2,0,47,0,0,0,0,0
photo,31,4,0,31,0,0,0,0,0
photo,105,23,0,105,0,0,0,0,0
photo,48,0,0,48,0,0,0,0,0
photo,37,5,0,37,0,0,0,0,0
photo,5,2,2,5,0,0,0,0,0
photo,11,0,0,11,0,0,0,0,0
photo,27,11,1,27,0,0,0,0,0
photo,2,0,0,2,0,0,0,0,0
photo,43,1,0,43,0,0,0,0,0
photo,46,4,0,46,0,0,0,0,0
photo,53,3,0,53,0,0,0,0,0
photo,10,1,0,10,0,0,0,0,0
photo,22,5,0,22,0,0,0,0,0
photo,12,3,1,12,0,0,0,0,0
photo,50,6,0,50,0,0,0,0,0
photo,47,13,0,47,0,0,0,0,0
photo,14,0,2,14,0,0,0,0,0
photo,1,0,0,1,0,0,0,0,0
photo,25,18,0,25,0,0,0,0,0
photo,16,0,0,16,0,0,0,0,0
photo,46,2,0,46,0,0,0,0,0
photo,76,1,0,76,0,0,0,0,0
photo,16,0,0,16,0,0,0,0,0
photo,40,1,0,40,0,0,0,0,0
photo,83,15,0,83,0,0,0,0,0
photo,89,28,1,89,0,0,0,0,0
photo,30,0,0,30,0,0,0,0,0
photo,12,0,0,12,0,0,0,0,0
photo,52,17,0,52,0,0,0,0,0
photo,58,19,0,58,0,0,0,0,0
photo,22,4,0,22,0,0,0,0,0
photo,6,0,0,6,0,0,0,0,0
photo,30,2,0,30,0,0,0,0,0
photo,58,5,0,58,0,0,0,0,0
photo,32,4,5,32,0,0,0,0,0
photo,48,5,0,48,0,0,0,0,0
photo,43,4,0,43,0,0,0,0,0
photo,30,0,0,30,0,0,0,0,0
photo,41,3,0,41,0,0,0,0,0
photo,42,10,0,42,0,0,0,0,0
photo,59,6,0,59,0,0,0,0,0
photo,17,0,0,17,0,0,0,0,0
photo,47,0,0,47,0,0,0,0,0
photo,14,5,2,14,0,0,0,0,0
photo,12,1,0,12,0,0,0,0,0
status,30,23,4,30,0,0,0,0,0
photo,25,3,1,25,0,0,0,0,0
photo,0,0,0,0,0,0,0,0,0
photo,4,1,0,4,0,0,0,0,0
photo,3,0,0,3,0,0,0,0,0
photo,5,1,1,5,0,0,0,0,0
photo,2,0,0,2,0,0,0,0,0
photo,11,6,0,11,0,0,0,0,0
photo,38,10,0,38,0,0,0,0,0
photo,13,0,0,13,0,0,0,0,0
photo,19,0,0,19,0,0,0,0,0
photo,15,1,0,15,0,0,0,0,0
photo,21,4,0,21,0,0,0,0,0
photo,42,2,0,42,0,0,0,0,0
photo,12,0,0,12,0,0,0,0,0
photo,19,4,0,19,0,0,0,0,0
photo,24,2,0,24,0,0,0,0,0
photo,32,1,0,32,0,0,0,0,0
photo,15,8,0,15,0,0,0,0,0
photo,22,4,0,22,0,0,0,0,0
photo,33,8,0,33,0,0,0,0,0
photo,11,6,0,11,0,0,0,0,0
photo,47,6,0,47,0,0,0,0,0
photo,41,7,0,41,0,0,0,0,0
photo,29,4,0,29,0,0,0,0,0
photo,48,7,0,48,0,0,0,0,0
photo,13,8,0,13,0,0,0,0,0
photo,32,2,0,32,0,0,0,0,0
photo,42,8,0,42,0,0,0,0,0
photo,26,5,0,26,0,0,0,0,0
photo,67,25,0,67,0,0,0,0,0
photo,23,4,0,23,0,0,0,0,0
photo,33,4,0,33,0,0,0,0,0
photo,25,3,0,25,0,0,0,0,0
photo,22,4,0,22,0,0,0,0,0
photo,26,0,0,26,0,0,0,0,0
photo,38,10,0,38,0,0,0,0,0
photo,50,19,0,50,0,0,0,0,0
photo,29,1,0,29,0,0,0,0,0
photo,26,0,0,26,0,0,0,0,0
photo,25,1,0,25,0,0,0,0,0
photo,15,0,0,15,0,0,0,0,0
photo,18,0,0,18,0,0,0,0,0
photo,28,4,0,28,0,0,0,0,0
photo,14,23,0,14,0,0,0,0,0
photo,20,2,0,20,0,0,0,0,0
photo,17,21,0,17,0,0,0,0,0
photo,34,0,0,34,0,0,0,0,0
photo,17,11,0,17,0,0,0,0,0
photo,40,6,0,40,0,0,0,0,0
photo,21,5,0,21,0,0,0,0,0
photo,14,4,0,14,0,0,0,0,0
photo,43,17,1,43,0,0,0,0,0
photo,27,5,0,27,0,0,0,0,0
photo,35,22,0,35,0,0,0,0,0
photo,24,1,0,24,0,0,0,0,0
photo,30,4,0,30,0,0,0,0,0
photo,21,2,0,21,0,0,0,0,0
photo,41,7,0,41,0,0,0,0,0
photo,15,1,0,15,0,0,0,0,0
photo,27,6,0,27,0,0,0,0,0
photo,22,3,0,22,0,0,0,0,0
photo,36,13,0,36,0,0,0,0,0
photo,10,18,0,10,0,0,0,0,0
photo,24,5,0,24,0,0,0,0,0
photo,19,1,0,19,0,0,0,0,0
photo,63,25,0,63,0,0,0,0,0
photo,47,15,0,47,0,0,0,0,0
photo,57,11,0,57,0,0,0,0,0
photo,14,4,0,14,0,0,0,0,0
photo,35,5,0,35,0,0,0,0,0
photo,12,0,2,12,0,0,0,0,0
photo,15,3,0,15,0,0,0,0,0
photo,31,15,0,31,0,0,0,0,0
photo,45,5,0,45,0,0,0,0,0
photo,35,24,0,35,0,0,0,0,0
photo,38,30,0,38,0,0,0,0,0
photo,26,11,0,26,0,0,0,0,0
photo,35,11,0,35,0,0,0,0,0
photo,53,36,0,53,0,0,0,0,0
photo,26,0,0,26,0,0,0,0,0
photo,16,0,0,16,0,0,0,0,0
photo,28,7,0,28,0,0,0,0,0
photo,16,1,1,16,0,0,0,0,0
photo,26,16,0,26,0,0,0,0,0
photo,26,11,0,26,0,0,0,0,0
photo,27,14,0,27,0,0,0,0,0
photo,33,6,0,33,0,0,0,0,0
photo,27,8,0,27,0,0,0,0,0
photo,37,10,0,37,0,0,0,0,0
photo,23,5,1,23,0,0,0,0,0
photo,13,0,0,13,0,0,0,0,0
photo,17,8,0,17,0,0,0,0,0
photo,30,0,0,30,0,0,0,0,0
photo,18,13,0,18,0,0,0,0,0
photo,30,9,0,30,0,0,0,0,0
photo,26,7,0,26,0,0,0,0,0
photo,16,9,0,16,0,0,0,0,0
photo,47,5,0,47,0,0,0,0,0
photo,16,7,0,16,0,0,0,0,0
photo,13,9,1,13,0,0,0,0,0
photo,32,13,1,32,0,0,0,0,0
photo,21,11,0,21,0,0,0,0,0
photo,24,8,0,24,0,0,0,0,0
photo,22,4,0,22,0,0,0,0,0
photo,14,2,0,14,0,0,0,0,0
photo,24,12,3,24,0,0,0,0,0
photo,24,1,0,24,0,0,0,0,0
photo,18,20,0,18,0,0,0,0,0
photo,14,2,0,14,0,0,0,0,0
photo,17,4,0,17,0,0,0,0,0
photo,14,0,0,14,0,0,0,0,0
photo,16,0,0,16,0,0,0,0,0
photo,15,0,0,15,0,0,0,0,0
photo,11,1,0,11,0,0,0,0,0
photo,15,0,1,15,0,0,0,0,0
photo,15,1,0,15,0,0,0,0,0
photo,16,8,0,16,0,0,0,0,0
photo,14,0,0,14,0,0,0,0,0
photo,17,0,0,17,0,0,0,0,0
photo,0,0,1,0,0,0,0,0,0
photo,32,2,0,32,0,0,0,0,0
photo,29,7,5,29,0,0,0,0,0
photo,19,12,0,19,0,0,0,0,0
photo,49,5,0,49,0,0,0,0,0
photo,62,25,1,62,0,0,0,0,0
photo,9,11,0,9,0,0,0,0,0
photo,33,7,0,33,0,0,0,0,0
photo,40,28,0,40,0,0,0,0,0
photo,46,31,0,46,0,0,0,0,0
photo,31,11,0,31,0,0,0,0,0
photo,15,0,0,15,0,0,0,0,0
photo,40,17,0,40,0,0,0,0,0
photo,20,5,0,20,0,0,0,0,0
photo,32,9,1,32,0,0,0,0,0
photo,34,11,1,34,0,0,0,0,0
photo,14,0,0,14,0,0,0,0,0
photo,16,10,2,16,0,0,0,0,0
photo,5,0,1,5,0,0,0,0,0
photo,21,0,0,21,0,0,0,0,0
photo,18,1,0,18,0,0,0,0,0
photo,14,6,0,14,0,0,0,0,0
photo,23,0,0,23,0,0,0,0,0
photo,20,22,0,20,0,0,0,0,0
photo,24,24,0,24,0,0,0,0,0
photo,24,30,0,24,0,0,0,0,0
photo,19,25,0,19,0,0,0,0,0
photo,4,0,0,4,0,0,0,0,0
photo,35,7,0,35,0,0,0,0,0
photo,15,4,0,15,0,0,0,0,0
photo,16,2,0,16,0,0,0,0,0
photo,20,6,0,20,0,0,0,0,0
photo,15,18,0,15,0,0,0,0,0
photo,23,4,0,23,0,0,0,0,0
photo,18,0,0,18,0,0,0,0,0
photo,16,4,0,16,0,0,0,0,0
photo,17,1,0,17,0,0,0,0,0
photo,15,11,0,15,0,0,0,0,0
photo,27,1,0,27,0,0,0,0,0
photo,25,6,0,25,0,0,0,0,0
photo,24,8,0,24,0,0,0,0,0
photo,14,0,1,14,0,0,0,0,0
photo,22,3,0,22,0,0,0,0,0
photo,15,3,0,15,0,0,0,0,0
photo,34,44,0,34,0,0,0,0,0
photo,14,3,9,14,0,0,0,0,0
photo,18,2,0,18,0,0,0,0,0
photo,13,3,0,13,0,0,0,0,0
photo,14,1,0,14,0,0,0,0,0
photo,30,0,1,30,0,0,0,0,0
photo,30,8,0,30,0,0,0,0,0
photo,18,3,0,18,0,0,0,0,0
photo,24,2,0,24,0,0,0,0,0
photo,21,0,0,21,0,0,0,0,0
photo,8,16,0,8,0,0,0,0,0
photo,23,3,0,23,0,0,0,0,0
photo,27,2,0,27,0,0,0,0,0
photo,9,10,0,9,0,0,0,0,0
photo,12,0,0,12,0,0,0,0,0
photo,22,1,0,22,0,0,0,0,0
photo,18,6,0,18,0,0,0,0,0
photo,17,6,0,17,0,0,0,0,0
photo,18,0,0,18,0,0,0,0,0
photo,16,2,0,16,0,0,0,0,0
photo,16,0,0,16,0,0,0,0,0
photo,13,2,2,13,0,0,0,0,0
photo,19,3,0,19,0,0,0,0,0
photo,2,0,0,2,0,0,0,0,0
photo,17,1,0,17,0,0,0,0,0
photo,14,1,0,14,0,0,0,0,0
photo,2,0,0,2,0,0,0,0,0
photo,13,2,0,13,0,0,0,0,0
photo,1,0,0,1,0,0,0,0,0
photo,18,3,0,18,0,0,0,0,0
photo,23,7,0,23,0,0,0,0,0
photo,17,1,0,17,0,0,0,0,0
photo,17,6,0,17,0,0,0,0,0
photo,14,1,0,14,0,0,0,0,0
photo,1,0,1,1,0,0,0,0,0
photo,10,1,0,10,0,0,0,0,0
photo,13,12,0,13,0,0,0,0,0
photo,35,25,0,35,0,0,0,0,0
photo,4,0,0,4,0,0,0,0,0
photo,15,12,0,15,0,0,0,0,0
photo,11,6,0,11,0,0,0,0,0
photo,8,15,0,8,0,0,0,0,0
photo,11,3,0,11,0,0,0,0,0
photo,22,6,0,22,0,0,0,0,0
photo,10,6,0,10,0,0,0,0,0
photo,11,6,0,11,0,0,0,0,0
photo,14,23,0,14,0,0,0,0,0
photo,21,5,0,21,0,0,0,0,0
photo,26,4,0,26,0,0,0,0,0
photo,25,9,1,25,0,0,0,0,0
photo,10,11,0,10,0,0,0,0,0
photo,11,2,0,11,0,0,0,0,0
photo,22,7,0,22,0,0,0,0,0
photo,11,1,1,11,0,0,0,0,0
photo,14,2,1,14,0,0,0,0,0
photo,33,17,0,33,0,0,0,0,0
photo,19,7,0,19,0,0,0,0,0
photo,27,2,0,27,0,0,0,0,0
photo,20,16,0,20,0,0,0,0,0
photo,27,13,0,27,0,0,0,0,0
photo,19,18,0,19,0,0,0,0,0
photo,10,9,0,10,0,0,0,0,0
photo,27,18,1,27,0,0,0,0,0
photo,87,28,0,87,0,0,0,0,0
photo,24,7,0,24,0,0,0,0,0
photo,16,4,0,16,0,0,0,0,0
photo,12,0,0,12,0,0,0,0,0
photo,16,5,0,16,0,0,0,0,0
photo,21,8,0,21,0,0,0,0,0
photo,28,1,1,28,0,0,0,0,0
photo,20,0,0,20,0,0,0,0,0
photo,15,3,0,15,0,0,0,0,0
photo,36,5,0,36,0,0,0,0,0
photo,23,0,0,23,0,0,0,0,0
photo,31,12,0,31,0,0,0,0,0
photo,19,0,0,19,0,0,0,0,0
photo,16,4,0,16,0,0,0,0,0
photo,30,11,0,30,0,0,0,0,0
photo,22,2,0,22,0,0,0,0,0
photo,14,1,2,14,0,0,0,0,0
photo,11,7,0,11,0,0,0,0,0
photo,21,4,0,21,0,0,0,0,0
photo,30,12,0,30,0,0,0,0,0
photo,37,13,0,37,0,0,0,0,0
photo,10,5,0,10,0,0,0,0,0
photo,21,6,0,21,0,0,0,0,0
photo,15,1,0,15,0,0,0,0,0
photo,19,3,0,19,0,0,0,0,0
photo,14,1,0,14,0,0,0,0,0
photo,14,8,0,14,0,0,0,0,0
photo,12,0,0,12,0,0,0,0,0
photo,14,12,0,14,0,0,0,0,0
photo,16,3,0,16,0,0,0,0,0
photo,16,0,0,16,0,0,0,0,0
photo,20,3,0,20,0,0,0,0,0
photo,30,10,0,30,0,0,0,0,0
photo,14,8,0,14,0,0,0,0,0
photo,35,10,0,35,0,0,0,0,0
photo,21,4,0,21,0,0,0,0,0
photo,20,7,0,20,0,0,0,0,0
photo,22,10,13,22,0,0,0,0,0
